Price,Min Nights,No of Reviews,Latitude,Longitude,Reviews Per Month,Calculated Host Listings,Availability,Neighbourhood Group Code,Room Type Code,Clusters,Cluster
110,10,30,40.61943,-73.99232,0.22,1,249,2,1,0,gray
495,30,29,40.72032,-73.99462,0.21,2,339,1,1,0,gray
90,30,37,40.81553,-73.95438,0.28,1,59,1,2,3,black
75,30,59,40.68788,-73.95014,0.42,3,0,2,2,3,black
59,30,63,40.73849,-73.87232,0.55,2,0,3,2,3,black
55,7,21,40.68907,-73.95384,0.16,4,106,2,2,3,black
193,30,38,40.68278,-73.95549,0.28,1,253,2,1,0,gray
55,30,43,40.68435,-73.94825,0.34,3,319,2,2,0,gray
120,30,0,40.77433,-73.95339,0.0,2,0,1,2,3,black
149,30,35,40.7401,-74.00019,0.25,1,30,1,1,3,black
220,30,230,40.71254,-73.98352,1.68,1,365,1,1,0,gray
375,4,57,40.74024,-74.00584,0.42,1,0,1,1,3,black
150,30,21,40.67319,-73.96804,0.15,1,363,2,1,0,gray
95,30,147,40.66646,-73.89254,1.13,2,360,2,1,0,gray
195,365,10,40.74642,-74.00411,0.08,1,0,1,1,3,black
45,30,27,40.6857,-73.97388,0.35,1,0,2,2,3,black
100,30,69,40.80529,-73.95307,0.5,1,88,1,2,3,black
58,1,143,40.81847,-73.94623,1.5,1,0,1,2,3,black
282,30,7,40.80752,-73.94778,0.05,10,307,1,1,0,gray
95,30,4,40.71517,-73.99376,0.03,1,0,1,1,3,black
175,30,10,40.67534,-73.98345,0.08,1,339,2,1,0,gray
125,30,45,40.67516,-73.89233,0.33,2,302,2,1,0,gray
299,4,130,40.74828,-73.9917,0.99,1,318,1,1,0,gray
83,5,11,40.66,-73.95203,0.08,3,186,2,2,0,gray
200,30,10,40.8058,-73.94759,0.08,10,257,1,1,0,gray
300,30,6,40.80528,-73.94742,0.05,10,272,1,1,0,gray
60,30,2,40.77298,-73.95813,0.05,1,193,1,2,0,gray
145,7,11,40.73146,-74.00448,0.08,1,0,1,1,3,black
150,7,12,40.79675,-73.93634,0.09,1,80,1,1,3,black
95,30,20,40.74101,-74.00006,0.19,1,0,1,2,3,black
225,30,7,40.8073,-73.94575,0.05,10,343,1,1,0,gray
110,30,161,40.71481,-73.99059,1.21,1,178,1,2,0,gray
375,30,8,40.73221,-74.00448,0.07,1,0,1,1,3,black
101,14,75,40.6446,-73.94184,0.57,1,0,2,1,3,black
230,4,320,40.71453,-73.96091,2.45,1,159,2,1,0,gray
120,30,11,40.71881,-73.9879,0.17,1,0,1,2,3,black
395,30,9,40.80557,-73.94801,0.07,10,345,1,1,0,gray
63,30,44,40.66257,-73.95761,0.33,1,217,2,2,0,gray
500,30,0,40.68461,-73.98984,0.0,3,332,2,1,0,gray
361,4,249,40.73219,-74.00289,1.82,1,86,1,1,3,black
134,30,3,40.72678,-73.90448,0.02,2,0,3,1,3,black
67,30,129,40.70674,-73.91959,0.98,1,0,2,2,3,black
151,30,128,40.69643,-73.97698,0.94,1,40,2,1,3,black
75,30,34,40.82359,-73.94601,0.26,2,365,1,2,0,gray
90,30,38,40.67979,-73.97648,0.45,1,66,2,2,3,black
185,180,24,40.71838,-73.95617,0.18,1,365,2,1,0,gray
140,5,10,40.73626,-73.95634,0.13,1,248,2,2,0,gray
106,2,58,40.69533,-73.96058,0.43,1,306,2,2,0,gray
97,5,113,40.70167,-73.90927,0.84,1,313,3,2,0,gray
200,30,8,40.76253,-73.98365,0.06,1,0,1,1,3,black
75,300,227,40.75822,-73.96329,1.71,1,246,1,2,0,gray
496,30,11,40.7628,-73.9651,0.08,1,0,1,1,3,black
221,2,111,40.72038,-73.95885,0.84,2,89,2,2,3,black
165,30,77,40.719482,-73.98877,0.58,1,365,1,1,0,gray
104,3,61,40.75672,-73.99003,0.46,1,4,1,2,3,black
96,5,166,40.73216,-73.98678,1.24,1,221,1,2,0,gray
250,3,91,40.71941,-73.98968,0.7,3,1,1,1,3,black
110,31,17,40.75855,-73.99189,0.13,3,256,1,1,0,gray
66,30,26,40.67566,-73.97949,0.33,2,20,2,1,3,black
55,1,25,40.73333,-73.85933,0.28,1,0,3,2,3,black
50,30,3,40.59556,-73.94998,0.04,1,0,2,1,3,black
110,3,80,40.80272,-73.95316,0.63,1,136,1,2,3,black
60,5,41,40.64295,-73.97293,0.45,1,95,2,2,3,black
150,30,1,40.7154,-73.94028,0.01,1,0,2,1,3,black
110,3,26,40.75537,-73.77159,1.61,1,322,3,1,0,gray
70,9,2,40.70364,-73.93484,0.02,1,0,2,2,3,black
250,4,94,40.75048,-74.00134,0.69,1,9,1,1,3,black
151,2,124,40.88095,-73.91701,1.49,1,332,4,1,0,gray
232,30,26,40.71075,-73.95773,0.33,1,0,2,1,3,black
50,30,33,40.66385,-73.93229,0.27,2,186,2,1,0,gray
275,5,18,40.73231,-73.98469,0.14,1,0,1,1,3,black
120,30,104,40.77,-73.95842,0.79,1,106,1,2,3,black
74,30,19,40.76716,-73.91177,0.14,4,365,3,2,0,gray
136,4,64,40.83249,-73.94466,0.49,1,23,1,1,3,black
65,30,2,40.68905,-73.9541,0.02,4,0,2,2,3,black
250,30,282,40.71923,-73.9582,2.12,1,298,2,1,0,gray
250,3,116,40.7616,-73.97715,0.88,1,0,1,1,3,black
197,3,10,40.79903,-73.96297,0.33,2,155,1,1,3,black
99,30,10,40.83521,-73.93836,0.18,1,177,1,2,0,gray
293,30,200,40.71116,-73.94721,1.52,2,196,2,1,0,gray
177,30,295,40.68928,-73.93908,2.29,1,249,2,1,0,gray
160,30,25,40.71376,-73.94326,0.19,1,0,2,1,3,black
311,50,39,40.71937,-73.98387,0.32,1,2,1,1,3,black
75,30,58,40.71215,-73.81692,0.45,2,365,3,2,0,gray
39,30,480,40.67595,-73.76463,3.67,1,364,3,3,0,gray
30,30,14,40.71009,-73.96604,0.2,2,313,2,2,0,gray
139,4,142,40.77534,-73.95106,1.07,1,260,1,1,0,gray
100,2,228,40.73054,-74.00613,1.74,1,26,1,2,3,black
200,30,4,40.72044,-73.95377,0.03,1,154,2,2,3,black
175,4,4,40.71569,-73.93716,0.57,1,0,2,2,3,black
75,30,16,40.71044,-73.81703,0.12,2,365,3,2,0,gray
162,30,37,40.77516,-73.9537,0.33,1,0,1,1,3,black
65,30,8,40.71051,-74.01724,0.08,1,0,1,2,3,black
349,5,36,40.74838,-73.98214,0.31,1,83,1,1,3,black
135,30,42,40.82903,-73.94204,0.32,1,277,1,1,0,gray
86,30,74,40.80631,-73.95579,0.57,1,0,1,2,3,black
195,2,117,40.66763,-73.95836,0.88,5,197,2,1,0,gray
500,30,3,40.72254,-74.01074,0.03,1,0,1,1,3,black
126,30,25,40.78221,-73.98357,0.19,1,365,1,2,0,gray
145,30,3,40.68308,-73.94403,0.02,1,0,2,1,3,black
130,30,53,40.70267,-73.92716,0.43,1,0,2,1,3,black
125,7,2,40.72617,-73.95264,0.1,1,339,2,2,0,gray
110,30,13,40.65958,-73.96118,0.11,1,365,2,2,0,gray
89,6,163,40.76269,-73.99361,1.62,3,265,1,2,0,gray
300,30,6,40.72968,-73.98687,0.05,1,0,1,1,3,black
111,30,0,40.76425,-73.98475,0.0,1,0,1,1,3,black
109,3,308,40.64788,-73.97837,2.32,1,331,2,1,0,gray
200,30,52,40.71529,-73.96032,0.39,1,0,2,1,3,black
87,1,139,40.67,-73.95128,1.06,1,205,2,2,0,gray
120,6,90,40.81319,-73.94194,0.68,1,114,1,2,3,black
180,2,21,40.72682,-73.98372,0.16,1,1,1,1,3,black
101,5,177,40.75622,-73.99455,1.35,2,42,1,2,3,black
57,29,629,40.8239,-73.94242,4.83,2,18,1,2,3,black
75,31,116,40.68879,-73.91635,0.88,5,0,2,2,3,black
207,2,73,40.71101,-73.99518,0.56,1,139,1,2,3,black
145,30,0,40.73633,-73.99925,0.0,1,0,1,1,3,black
200,1,56,40.83243,-73.94817,0.43,1,179,1,2,0,gray
150,30,2,40.6748,-74.00032,0.02,1,0,2,1,3,black
315,5,124,40.65975,-73.9572,0.94,1,236,2,1,0,gray
274,30,33,40.68561,-73.98919,0.25,3,365,2,1,0,gray
464,5,66,40.68687,-73.97074,0.92,1,46,2,1,3,black
75,30,9,40.5767,-73.95565,0.07,1,0,2,1,3,black
70,18,19,40.64368,-74.02102,0.14,1,0,2,1,3,black
125,3,4,40.74709,-73.92056,0.03,2,339,3,1,0,gray
135,150,4,40.71932,-73.98364,0.03,1,154,1,1,3,black
49,30,24,40.68476,-73.94867,0.18,3,364,2,2,0,gray
219,1,199,40.709,-73.96804,1.59,1,193,2,1,0,gray
76,4,19,40.66051,-73.95078,0.15,3,4,2,2,3,black
200,5,165,40.67128,-73.94307,1.27,3,121,2,1,3,black
375,30,12,40.68375,-73.96458,0.09,1,0,2,1,3,black
152,4,166,40.71294,-73.94461,1.26,1,55,2,2,3,black
300,2,58,40.66029,-73.98566,0.55,1,31,2,1,3,black
175,30,1,40.73161,-73.98484,0.01,1,0,1,1,3,black
65,2,586,40.75485,-73.81795,4.5,2,90,3,2,3,black
105,30,4,40.61211,-74.03451,0.04,1,0,2,1,3,black
185,31,64,40.72484,-73.98242,0.5,1,0,1,1,3,black
199,30,0,40.72515,-73.95153,0.0,1,0,2,2,3,black
499,30,30,40.75675,-73.96653,0.23,1,83,1,1,3,black
100,30,48,40.72292,-73.94577,0.38,1,211,2,1,0,gray
126,2,194,40.67379,-73.96623,1.62,1,356,2,2,0,gray
180,2,313,40.66481,-73.97776,2.47,1,124,2,1,3,black
90,2,224,40.68849,-73.94224,1.72,1,63,2,1,3,black
90,30,5,40.72594,-73.98219,0.05,1,0,1,1,3,black
56,60,6,40.66014,-73.98311,0.1,1,363,2,2,0,gray
285,30,59,40.67219,-73.97672,0.57,1,0,2,1,3,black
399,30,15,40.74734,-73.9931,0.16,1,0,1,1,3,black
199,30,24,40.79058,-73.97367,0.19,1,0,1,1,3,black
275,7,5,40.71811,-73.98478,0.08,1,0,1,1,3,black
35,20,36,40.68877,-73.95408,0.34,4,57,2,2,3,black
150,30,45,40.76456,-73.91749,0.34,1,363,3,1,0,gray
250,30,72,40.68657,-73.96262,0.55,1,340,2,1,0,gray
99,30,17,40.67808,-73.9573,0.13,1,58,2,2,3,black
125,30,9,40.76763,-73.77003,0.12,1,138,3,1,3,black
141,2,145,40.81711,-73.94736,1.33,2,153,1,1,3,black
120,2,18,40.82193,-73.94175,0.14,2,90,1,2,3,black
34,30,17,40.86637,-73.82048,0.13,1,216,4,2,0,gray
40,30,13,40.83559,-73.94095,0.1,1,0,1,2,3,black
75,30,0,40.68705,-74.00002,0.0,1,0,2,2,3,black
250,30,8,40.79288,-73.9642,0.06,1,0,1,1,3,black
332,4,97,40.834026,-73.939507,0.95,2,312,1,1,0,gray
130,2,59,40.822964,-73.942474,0.46,2,90,1,2,3,black
114,7,24,40.72378,-73.947,0.19,1,0,2,1,3,black
111,1,234,40.75347,-73.89145,1.83,2,0,3,2,3,black
240,3,127,40.72369,-73.97849,1.0,1,84,1,1,3,black
50,30,69,40.7464,-73.94807,0.52,1,0,3,2,3,black
482,3,7,40.67634,-73.97666,1.02,2,360,2,1,0,gray
254,5,17,40.66609,-73.98472,0.19,1,78,2,1,3,black
130,30,49,40.67793,-73.9702,0.37,1,0,2,1,3,black
135,30,107,40.68566,-73.96781,0.82,1,122,2,1,3,black
197,30,29,40.7359,-74.00128,0.23,1,0,1,1,3,black
200,60,39,40.73864,-73.98187,0.3,1,0,1,1,3,black
125,2,193,40.71493,-73.96106,1.49,1,49,2,2,3,black
40,30,1,40.68257,-73.93713,0.01,1,0,2,2,3,black
86,30,64,40.67321943057468,-73.8810864659663,0.49,1,309,2,1,0,gray
190,30,1,40.70528,-73.95756,0.01,1,0,2,2,3,black
120,89,20,40.66902,-73.98884,0.15,1,218,2,1,0,gray
59,30,140,40.72583,-73.97819,1.1,1,0,1,2,3,black
99,4,141,40.69026,-73.92794,1.11,2,365,2,2,0,gray
90,90,59,40.70783,-73.92071,0.47,1,309,2,1,0,gray
350,30,4,40.72843,-73.98014,0.04,1,0,1,1,3,black
130,4,138,40.65712,-73.96105,1.05,1,20,2,1,3,black
250,5,3,40.78585,-73.9767,0.1,2,0,1,2,3,black
115,370,6,40.70073,-73.92245,0.05,1,0,2,1,3,black
296,2,375,40.72648,-73.98712,2.91,3,225,1,1,0,gray
68,30,11,40.59274,-74.16178,0.12,1,0,5,2,3,black
133,30,28,40.68497,-73.97644,0.22,1,0,2,1,3,black
55,150,10,40.71559,-73.94289,0.08,1,218,2,2,0,gray
495,70,2,40.66943,-73.98188,0.05,1,194,2,1,0,gray
200,2,7,40.6846,-73.95822,0.06,1,11,2,1,3,black
75,30,330,40.699,-73.90295,2.5,1,30,3,1,3,black
125,30,11,40.74567,-73.99991,0.08,1,0,1,1,3,black
115,30,311,40.67543,-73.93971,2.4,1,209,2,1,0,gray
100,30,20,40.76119,-73.99225,0.16,3,287,1,2,0,gray
175,30,21,40.73034,-74.00056,0.16,1,0,1,1,3,black
102,30,127,40.67432,-73.94744,0.99,3,332,2,2,0,gray
304,30,83,40.67707,-73.97062,0.64,1,87,2,1,3,black
84,30,66,40.72103,-73.98835,0.52,2,2,1,1,3,black
99,1,179,40.81273,-73.95091,1.39,2,0,1,2,3,black
160,30,41,40.78935,-73.97225,0.31,1,76,1,1,3,black
199,14,7,40.68835,-73.92785,0.06,2,90,2,1,3,black
52,30,23,40.81081,-73.9237,0.18,1,0,4,2,3,black
80,30,1,40.77968,-73.95197,0.01,1,0,1,2,3,black
101,30,1,40.73958,-73.98143,0.01,1,310,1,2,0,gray
176,2,4,40.68884,-73.9644,0.94,1,40,2,1,3,black
78,60,163,40.71811,-73.95456,1.24,2,333,2,2,0,gray
69,30,48,40.68634,-73.95055,0.45,12,340,2,2,0,gray
84,2,52,40.69204,-73.90661,0.43,1,0,2,2,3,black
79,1,5,40.82274,-73.95408,0.04,2,0,1,2,3,black
80,30,127,40.64885,-73.97453,0.96,1,365,2,2,0,gray
115,7,26,40.80009,-73.95107,0.22,1,3,1,1,3,black
339,5,122,40.7769,-73.97671,0.93,1,228,1,1,0,gray
165,30,4,40.7967,-73.97201,0.03,1,0,1,1,3,black
49,30,60,40.68567,-73.94865,0.47,3,354,2,2,0,gray
200,30,3,40.64321,-73.97137,0.03,1,0,2,1,3,black
160,30,15,40.73044,-73.98683,0.12,1,0,1,1,3,black
119,3,1,40.74899,-73.98019,0.01,1,13,1,2,3,black
159,3,188,40.66053,-73.98246,1.44,1,237,2,1,0,gray
90,2,458,40.68818,-73.96383,3.47,2,352,2,2,0,gray
98,30,45,40.71271,-73.99534,0.35,1,4,1,2,3,black
125,30,26,40.69174,-73.92276,0.2,1,0,2,1,3,black
200,5,33,40.7211,-73.98271,0.26,1,97,1,1,3,black
240,7,17,40.71776,-73.98486,0.13,1,0,1,1,3,black
59,6,7,40.69039,-73.95418,0.05,4,0,2,2,3,black
950,4,64,40.69923,-73.99402,0.49,1,0,2,1,1,green
125,30,1,40.67604,-73.96865,0.01,1,285,2,1,0,gray
65,30,3,40.81669,-73.94267,0.02,1,0,1,2,3,black
99,30,11,40.86667,-73.91813,0.11,1,353,1,1,0,gray
55,4,67,40.7905,-73.94685,0.52,1,0,1,2,3,black
179,30,92,40.68031,-73.96336,0.71,1,52,2,1,3,black
340,5,226,40.68607,-73.98074,1.74,1,16,2,1,3,black
282,30,34,40.71583,-73.96277,0.28,1,0,2,1,3,black
119,2,163,40.86909,-73.9239,1.27,1,130,1,1,3,black
150,30,0,40.69775,-73.92615,0.0,1,217,2,1,0,gray
100,8,109,40.80705,-73.95202,0.83,3,0,1,2,3,black
139,30,22,40.74812,-73.99603,0.17,1,0,1,1,3,black
181,3,404,40.73491,-74.0058,3.11,1,38,1,1,3,black
69,365,23,40.77266,-73.92268,0.18,1,278,3,2,0,gray
120,60,5,40.72326,-73.97969,0.04,1,0,1,1,3,black
95,1,10,40.71596,-73.94245,0.08,1,0,2,2,3,black
200,30,73,40.77147,-73.99434,0.57,1,0,1,2,3,black
315,30,7,40.73143,-74.00105,0.05,1,0,1,1,3,black
100,30,1,40.85209,-73.93941,0.01,1,87,1,2,3,black
70,30,3,40.70499,-73.90128,0.02,1,0,3,1,3,black
48,5,1,40.71099,-73.95217,0.01,1,0,2,2,3,black
106,30,16,40.77124,-73.96119,0.13,2,340,1,2,0,gray
113,1,110,40.60402,-73.97038,0.92,2,365,2,2,0,gray
165,10,219,40.72899,-73.98975,1.67,1,30,1,1,3,black
85,30,262,40.74506,-73.91251,2.01,2,365,3,2,0,gray
150,30,23,40.76719,-73.95303,0.18,1,0,1,1,3,black
80,30,9,40.81431,-73.94788,0.08,1,0,1,1,3,black
200,30,22,40.72215,-74.00416,0.17,1,200,1,1,0,gray
160,30,3,40.69445,-73.96546,0.03,1,0,2,1,3,black
79,30,60,40.80682,-73.94814,0.5,1,343,1,2,0,gray
250,90,20,40.66786,-73.93783,0.15,1,273,2,1,0,gray
164,30,5,40.66587,-73.98518,0.04,1,0,2,2,3,black
509,30,30,40.6605,-73.98332,0.24,1,134,2,1,0,gray
110,30,0,40.68228,-73.94645,0.0,3,0,2,2,3,black
185,31,157,40.72428,-73.99579,1.31,1,365,1,2,0,gray
69,30,46,40.80728,-73.9388,0.65,1,109,1,2,3,black
229,30,62,40.71493,-74.00698,0.48,1,0,1,2,3,black
200,8,9,40.69338,-73.99898,0.1,1,0,2,1,3,black
150,30,0,40.68053,-73.9479,0.0,3,0,2,2,3,black
150,30,0,40.68273,-73.94617,0.0,3,0,2,2,3,black
89,30,131,40.7947,-73.93209,1.03,2,0,1,2,3,black
115,14,8,40.77712,-73.94755,0.06,1,223,1,2,0,gray
375,30,11,40.76042,-73.9975,0.09,1,30,1,1,3,black
82,5,330,40.87231,-73.9176,2.6,1,90,1,2,3,black
75,2,17,40.69941,-73.90576,0.13,1,0,3,1,3,black
100,30,12,40.77287,-73.94667,0.09,1,0,1,1,3,black
50,30,11,40.66272,-73.98913,0.09,1,118,2,2,3,black
298,1,490,40.75262,-73.97451,3.88,2,0,1,2,3,black
510,5,129,40.82256,-73.95141,1.08,3,326,1,2,0,gray
207,30,1,40.73112,-74.00292,0.01,1,0,1,1,3,black
300,30,5,40.73216,-74.00521,0.04,1,0,1,1,3,black
225,3,306,40.80617,-73.95132,2.45,1,172,1,1,0,gray
314,30,0,40.73532,-73.99506,0.0,1,0,1,1,3,black
129,2,369,40.76242,-73.99217,2.89,1,76,1,2,3,black
118,30,124,40.75702,-73.91682,0.97,2,220,3,2,0,gray
110,30,93,40.78105,-73.97858,0.72,1,247,1,2,0,gray
120,30,41,40.7454,-73.9831,0.33,1,0,1,2,3,black
275,5,54,40.72446,-73.99355,0.42,1,360,1,1,0,gray
120,30,11,40.67636,-73.98098,0.08,1,0,2,1,3,black
105,30,304,40.75598,-73.91625,2.4,1,151,3,3,3,black
120,2,20,40.68278,-73.93863,0.19,2,30,2,2,3,black
150,30,11,40.7299,-73.98473,0.09,1,0,1,1,3,black
137,30,28,40.72945,-73.99931,0.22,1,88,1,1,3,black
110,30,28,40.66167,-73.96152,0.22,1,89,2,1,3,black
135,30,0,40.75141,-73.99557,0.0,1,0,1,1,3,black
199,30,0,40.71799,-73.99213,0.0,1,0,1,1,3,black
156,30,15,40.78186,-73.97849,0.16,1,0,1,1,3,black
160,30,20,40.68479,-73.96807,0.16,1,0,2,1,3,black
275,30,114,40.73328,-74.00069,0.9,4,263,1,1,0,gray
95,30,93,40.67954,-73.97247,0.74,3,259,2,2,0,gray
180,3,2,40.68441,-73.98405,0.02,1,0,2,1,3,black
595,7,91,40.72493743896485,-73.9961929321289,0.75,1,68,1,1,3,black
375,30,99,40.72339,-73.99459,0.77,1,248,1,1,0,gray
135,3,57,40.68669,-73.94198,0.47,1,364,2,1,0,gray
107,1,462,40.73153,-73.98398,3.62,1,234,1,2,0,gray
106,30,46,40.72162,-73.95114,0.36,1,0,2,1,3,black
80,30,4,40.78465,-73.97789,0.03,1,363,1,2,0,gray
43,30,26,40.70209,-73.91476,0.23,1,280,2,2,0,gray
261,3,103,40.68173,-73.96537,1.0,1,170,2,1,0,gray
175,2,295,40.72814,-73.97912,2.59,1,77,1,1,3,black
99,30,10,40.72312,-73.98351,0.09,1,0,1,1,3,black
400,30,6,40.68098,-73.96604,0.05,1,0,2,1,3,black
106,30,36,40.86065,-73.93507,0.28,1,88,1,1,3,black
134,30,65,40.76114,-73.99369,0.51,1,35,1,1,3,black
130,30,74,40.75912,-73.919,0.57,1,365,3,2,0,gray
200,30,68,40.68461,-73.98923,0.54,3,144,2,1,3,black
60,30,1,40.67574,-73.95434,0.01,1,0,2,1,3,black
622,2,23,40.71542,-73.99077,0.19,1,167,1,1,0,gray
213,2,232,40.82335,-73.95322,1.78,1,138,1,1,3,black
83,3,69,40.6465,-73.97959,0.55,1,331,2,2,0,gray
318,1,41,40.71981,-73.96053,0.34,2,19,2,1,3,black
200,3,15,40.68731,-74.0004,0.12,1,0,2,1,3,black
100,4,229,40.79046,-73.94576,1.78,1,16,1,1,3,black
125,7,142,40.70873,-73.91732,1.09,1,115,3,1,3,black
125,30,7,40.67493,-73.96398,0.05,1,0,2,1,3,black
167,30,142,40.78184,-73.98219,1.12,2,217,1,1,0,gray
126,2,60,40.80123,-73.94238,0.47,1,365,1,2,0,gray
120,30,0,40.64445,-74.00279,0.0,1,0,2,1,3,black
245,30,278,40.72586,-73.97922,2.19,1,66,1,1,3,black
105,12,23,40.77471,-73.94893,0.19,2,0,1,1,3,black
74,30,31,40.69958,-73.90251,0.26,1,279,3,2,0,gray
200,30,2,40.68955,-73.96681,0.02,1,365,2,2,0,gray
600,3,19,40.70977,-73.95917,0.18,1,27,2,1,3,black
76,1,20,40.82875,-73.93969,2.76,2,72,1,2,3,black
142,30,6,40.74051,-74.00029,0.05,1,0,1,1,3,black
60,2,175,40.81695,-73.94723,1.48,2,4,1,1,3,black
456,30,47,40.76197,-73.99496,0.37,1,334,1,1,0,gray
307,30,98,40.78938,-73.96796,0.77,1,0,1,2,3,black
155,181,82,40.78375,-73.97741,0.68,1,0,1,1,3,black
350,4,89,40.73961,-73.98128,0.77,2,31,1,1,3,black
90,30,15,40.71108,-73.93717,0.12,1,0,2,1,3,black
56,30,40,40.72516,-73.95004,0.32,2,231,2,2,0,gray
88,30,9,40.65724,-73.99919,0.07,1,0,2,1,3,black
200,30,13,40.67924,-73.96445,0.1,1,37,2,1,3,black
2500,30,59,40.77493,-73.98732,0.46,10,364,1,1,1,green
200,30,15,40.78615,-73.97454,0.14,8,345,1,1,0,gray
200,10,18,40.68081,-73.9744,0.14,1,275,2,1,0,gray
220,31,18,40.75844,-73.98819,0.15,1,0,1,1,3,black
2000,30,2,40.76691,-73.98361,0.02,1,0,1,3,1,green
153,30,18,40.78552,-73.97435,0.14,8,365,1,1,0,gray
88,30,0,40.66718,-73.95848,0.0,1,0,2,2,3,black
75,30,6,40.72771,-73.98172,0.05,1,0,1,2,3,black
95,5,72,40.76797,-73.91625,0.57,2,170,3,2,3,black
211,3,148,40.71084,-73.96205,1.39,1,65,2,1,3,black
210,30,10,40.71751,-74.00392,0.08,1,0,1,1,3,black
155,30,18,40.80337,-73.95027,0.14,2,0,1,1,3,black
75,30,1,40.7335,-73.98704,0.01,1,0,1,1,3,black
214,10,3,40.70212,-73.92564,0.02,1,0,2,1,3,black
90,30,123,40.71879,-73.99176,0.96,1,267,1,1,0,gray
200,30,17,40.74075,-74.00102,0.13,1,0,1,1,3,black
175,30,237,40.73298,-74.00238,1.9,1,0,1,1,3,black
189,7,65,40.73269,-73.98595,0.51,1,11,1,1,3,black
165,5,127,40.76416,-73.9753,1.02,1,97,1,1,3,black
180,30,0,40.71542,-73.93821,0.0,1,0,2,1,3,black
150,31,94,40.85234,-73.93822,0.74,1,33,1,1,3,black
275,4,74,40.80571,-73.94672,0.61,1,362,1,2,0,gray
40,30,74,40.68956,-73.9189,0.61,3,0,2,2,3,black
150,30,23,40.80466,-73.95396,0.18,1,300,1,1,0,gray
120,30,34,40.67674,-73.89249,0.27,2,179,2,2,0,gray
105,30,6,40.80272,-73.95618,0.05,1,0,1,1,3,black
300,30,0,40.77479,-73.98315,0.0,1,83,1,1,3,black
175,5,30,40.74285,-74.00149,0.25,1,0,1,2,3,black
137,30,32,40.71809,-73.99453,0.25,1,0,1,2,3,black
150,30,233,40.72634,-73.97982,1.85,1,293,1,1,0,gray
175,30,17,40.72912,-73.98462,0.13,1,0,1,1,3,black
225,2,109,40.73735,-73.95351,0.86,1,172,2,1,0,gray
96,30,14,40.71424,-73.94267,0.12,1,0,2,2,3,black
90,1,204,40.78093,-73.95172,1.58,1,258,1,2,0,gray
53,30,46,40.65043,-74.00387,0.36,4,234,2,2,0,gray
50,7,83,40.62915,-74.16214,0.66,2,341,5,2,0,gray
112,30,11,40.73141,-73.98492,0.09,2,18,1,1,3,black
70,4,91,40.80375,-73.95718,0.72,1,2,1,2,3,black
160,30,124,40.69266,-73.90362,1.02,2,365,2,1,0,gray
149,30,28,40.74793,-73.97887,0.26,8,278,1,1,0,gray
145,30,18,40.74793,-73.97887,0.14,8,167,1,1,3,black
119,3,44,40.63443,-73.96565,0.38,1,339,2,1,0,gray
105,1,247,40.74629,-73.94591,1.94,2,10,3,2,3,black
150,15,114,40.67784,-73.94706,0.92,1,0,2,1,3,black
170,365,0,40.76921,-73.95091,0.0,1,89,1,1,3,black
355,3,51,40.69623,-73.96549,0.4,1,76,2,1,3,black
89,30,17,40.75598,-73.91651,0.17,1,0,3,1,3,black
85,30,309,40.75804,-73.89447,2.57,2,0,3,2,3,black
1000,30,44,40.77416,-73.98591,0.34,10,364,1,1,1,green
800,3,73,40.7156,-73.9915,0.58,1,145,1,1,1,green
105,7,85,40.73171,-73.98615,0.73,2,325,1,2,0,gray
160,14,0,40.72299,-73.98838,0.0,1,0,1,1,3,black
189,2,105,40.66482,-73.98405,0.85,1,0,2,1,3,black
150,3,147,40.68018,-73.93853,1.22,1,329,2,1,0,gray
150,30,84,40.67606,-73.95127,1.02,3,363,2,1,0,gray
707,4,256,40.68169,-73.9769,2.03,1,188,2,1,0,gray
115,30,4,40.67512,-73.95972,0.04,1,0,2,1,3,black
110,30,262,40.68524,-73.93604,2.08,1,221,2,1,0,gray
85,30,107,40.7244,-73.9802,0.86,1,0,1,1,3,black
43,30,13,40.7588,-73.92815,0.1,17,334,3,2,0,gray
150,5,4,40.67525,-73.97861,0.04,1,0,2,1,3,black
508,30,101,40.50863,-74.24135,0.87,1,319,5,1,0,gray
60,4,2,40.65376,-73.95511,0.02,1,364,2,2,0,gray
163,30,3,40.70612,-73.92923,0.03,1,0,2,1,3,black
158,30,40,40.71924,-73.98555,0.35,1,0,1,1,3,black
120,30,31,40.76221,-73.97787,0.24,1,0,1,2,3,black
122,5,321,40.69149,-73.93662,2.52,1,308,2,1,0,gray
275,115,9,40.73124,-74.00374,0.07,2,123,1,1,3,black
55,30,10,40.70237,-73.92643,0.09,1,0,2,2,3,black
59,2,13,40.68928,-73.99544,0.16,1,0,2,2,3,black
173,30,16,40.78745,-73.97858,0.13,1,0,1,1,3,black
500,30,2,40.73464,-74.00349,0.02,1,173,1,1,0,gray
300,4,9,40.67579,-73.95219,0.07,1,182,2,1,0,gray
425,30,55,40.72757,-73.99452,0.48,1,144,1,1,0,gray
220,3,519,40.709278,-73.954689,4.09,2,284,2,1,0,gray
38,21,46,40.8666,-73.85532,0.37,2,339,4,2,0,gray
133,5,42,40.76252,-73.91735,0.34,1,302,3,1,0,gray
160,30,93,40.69003,-73.94047,0.74,1,0,2,1,3,black
90,2,112,40.76592,-73.92707,0.89,1,66,3,2,3,black
130,30,11,40.72305,-73.98641,0.09,1,0,1,1,3,black
